ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
182,Right PrG precentral gyrus,4.785326398057868e-07,0.0028654534471570514
204,Right TrIFG triangular part of the inferior frontal gyrus,4.423479973368458e-07,0.000619729544268921
144,Right MOG middle occipital gyrus,4.145472027907511e-07,0.0009381203199154697
56,Left Pallidum,3.792731136571756e-07,0.00021201367053436115
133,Left ITG inferior temporal gyrus,3.411918809268909e-07,0.0016796876298030838
146,Right MOrG medial orbital gyrus,3.3853120073923976e-07,0.000602924068516586
191,Left SFG superior frontal gyrus,3.383934741487282e-07,0.0023112274284358136
119,Left FO frontal operculum,3.214946622737799e-07,0.00027455644158180803
152,Right MSFG superior frontal gyrus medial segment,3.2002886954718563e-07,0.001137702631240245
169,Left PCu precuneus,3.09555798847363e-07,0.001557994335598778
192,Right SMC supplementary motor cortex,3.004589530895094e-07,0.0006991679838392884
186,Right SCA subcallosal area,2.7378898932473714e-07,0.00013278765982249752
190,Right SFG superior frontal gyrus,2.6718458390873833e-07,0.0018331534301978536
194,Right SMG supramarginal gyrus,2.615126753049508e-07,0.000994009678834118
160,Right OFuG occipital fusiform gyrus,2.5799771193353657e-07,0.00039215652213897556
140,Right MFC medial frontal cortex,2.5266504053433894e-07,0.00020213203242747113
107,Left AnG angular gyrus,2.2866796531784022e-07,0.0009434840249014087
173,Left PIns posterior insula,2.2326469913545065e-07,0.00021187819947954267
142,Right MFG middle frontal gyrus,2.145193825814989e-07,0.0019971754518337548
124,Right GRe gyrus rectus,2.1377566172891567e-07,0.00019881136540789157
148,Right MPoG postcentral gyrus medial segment,2.1086002678389494e-07,6.578832835657522e-05
103,Left AIns anterior insula,2.0209308456254525e-07,0.0003674052277347073
157,Left OCP occipital pole,1.8254084881266866e-07,0.00026249374059261754
104,Right AOrG anterior orbital gyrus,1.8181030421657857e-07,0.00013781221059616655
136,Right LOrG lateral orbital gyrus,1.5129964166215449e-07,0.0001296637929044664
135,Left LiG lingual gyrus,1.4644495540136805e-07,0.0004689167471951805
163,Left OpIFG opercular part of the inferior frontal gyrus,1.376070130741961e-07,0.0001949891375261359
102,Right AIns anterior insula,1.2016616800576826e-07,0.00021365544671425596
129,Left IOG inferior occipital gyrus,1.0619511580597453e-07,0.000291930373350624
176,Right PoG postcentral gyrus,1.0180608624955867e-07,0.000484189746202901
105,Left AOrG anterior orbital gyrus,1.011804230972035e-07,6.849914643680677e-05
206,Right TTG transverse temporal gyrus,9.858966493278442e-08,6.368892354657874e-05
134,Right LiG lingual gyrus,7.844621938950856e-08,0.00026859985518967733
181,Left PP planum polare,7.522969449581401e-08,6.718011718476191e-05
185,Left PT planum temporale,7.123258433112219e-08,6.375316297635436e-05
114,Right Cun cuneus,6.977261714032816e-08,0.00014512704365188256
172,Right PIns posterior insula,6.833665210228318e-08,6.66282357997261e-05
115,Left Cun cuneus,6.632588395341542e-08,0.00013490684796124697
101,Left ACgG anterior cingulate gyrus,6.205085710589243e-08,0.0001378149536321871
168,Right PCu precuneus,5.5654660850961706e-08,0.00028216913051437587
106,Right AnG angular gyrus,4.213045730972249e-08,0.00019927706307498738
147,Left MOrG medial orbital gyrus,3.6889202224590023e-08,6.632678559981287e-05
122,Right FuG fusiform gyrus,2.0830048465864853e-08,6.728105654474348e-05
37,Left Caudate,0.0,0.0
36,Right Caudate,0.0,0.0
23,Right Accumbens Area,0.0,0.0
30,Left Accumbens Area,0.0,0.0
75,Left Basal Forebrain,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0
121,Left FRP frontal pole,0.0,0.0
123,Left FuG fusiform gyrus,0.0,0.0
125,Left GRe gyrus rectus,0.0,0.0
112,Right CO central operculum,0.0,0.0
57,Right Putamen,0.0,0.0
76,Right Basal Forebrain,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0
150,Right MPrG precentral gyrus medial segment,0.0,0.0
141,Left MFC medial frontal cortex,0.0,0.0
179,Left POrG posterior orbital gyrus,0.0,0.0
180,Right PP planum polare,0.0,0.0
184,Right PT planum temporale,0.0,0.0
174,Right PO parietal operculum,0.0,0.0
202,Right TMP temporal pole,0.0,0.0
205,Left TrIFG triangular part of the inferior frontal gyrus,0.0,0.0
