ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal
195,Left SMG supramarginal gyrus,0.002194894413560019,8.792747020721436
182,Right PrG precentral gyrus,0.0021030193340324447,12.59287977218628
139,Left MCgG middle cingulate gyrus,0.002073577648037476,4.416720390319824
145,Left MOG middle occipital gyrus,0.0015843302829680742,4.212734222412109
134,Right LiG lingual gyrus,0.0013040659305091217,4.465121746063232
199,Left SPL superior parietal lobule,0.0008052770258707292,4.2075724601745605
177,Left PoG postcentral gyrus,0.000785863140259464,4.264093399047852
142,Right MFG middle frontal gyrus,0.00046147178502395255,4.296302318572998
101,Left ACgG anterior cingulate gyrus,0.0,0.0
76,Right Basal Forebrain,0.0,0.0
23,Right Accumbens Area,0.0,0.0
109,Left Calc calcarine cortex,0.0,0.0
75,Left Basal Forebrain,0.0,0.0
56,Left Pallidum,0.0,0.0
37,Left Caudate,0.0,0.0
36,Right Caudate,0.0,0.0
35,Brain Stem,0.0,0.0
30,Left Accumbens Area,0.0,0.0
136,Right LOrG lateral orbital gyrus,0.0,0.0
137,Left LOrG lateral orbital gyrus,0.0,0.0
135,Left LiG lingual gyrus,0.0,0.0
121,Left FRP frontal pole,0.0,0.0
123,Left FuG fusiform gyrus,0.0,0.0
122,Right FuG fusiform gyrus,0.0,0.0
125,Left GRe gyrus rectus,0.0,0.0
129,Left IOG inferior occipital gyrus,0.0,0.0
120,Right FRP frontal pole,0.0,0.0
108,Right Calc calcarine cortex,0.0,0.0
112,Right CO central operculum,0.0,0.0
113,Left CO central operculum,0.0,0.0
115,Left Cun cuneus,0.0,0.0
114,Right Cun cuneus,0.0,0.0
118,Right FO frontal operculum,0.0,0.0
119,Left FO frontal operculum,0.0,0.0
105,Left AOrG anterior orbital gyrus,0.0,0.0
104,Right AOrG anterior orbital gyrus,0.0,0.0
107,Left AnG angular gyrus,0.0,0.0
106,Right AnG angular gyrus,0.0,0.0
103,Left AIns anterior insula,0.0,0.0
102,Right AIns anterior insula,0.0,0.0
148,Right MPoG postcentral gyrus medial segment,0.0,0.0
141,Left MFC medial frontal cortex,0.0,0.0
154,Right MTG middle temporal gyrus,0.0,0.0
152,Right MSFG superior frontal gyrus medial segment,0.0,0.0
149,Left MPoG postcentral gyrus medial segment,0.0,0.0
150,Right MPrG precentral gyrus medial segment,0.0,0.0
147,Left MOrG medial orbital gyrus,0.0,0.0
144,Right MOG middle occipital gyrus,0.0,0.0
143,Left MFG middle frontal gyrus,0.0,0.0
140,Right MFC medial frontal cortex,0.0,0.0
173,Left PIns posterior insula,0.0,0.0
172,Right PIns posterior insula,0.0,0.0
169,Left PCu precuneus,0.0,0.0
157,Left OCP occipital pole,0.0,0.0
161,Left OFuG occipital fusiform gyrus,0.0,0.0
162,Right OpIFG opercular part of the inferior frontal gyrus,0.0,0.0
163,Left OpIFG opercular part of the inferior frontal gyrus,0.0,0.0
164,Right OrIFG orbital part of the inferior frontal gyrus,0.0,0.0
156,Right OCP occipital pole,0.0,0.0
160,Right OFuG occipital fusiform gyrus,0.0,0.0
181,Left PP planum polare,0.0,0.0
175,Left PO parietal operculum,0.0,0.0
176,Right PoG postcentral gyrus,0.0,0.0
179,Left POrG posterior orbital gyrus,0.0,0.0
180,Right PP planum polare,0.0,0.0
174,Right PO parietal operculum,0.0,0.0
191,Left SFG superior frontal gyrus,0.0,0.0
190,Right SFG superior frontal gyrus,0.0,0.0
187,Left SCA subcallosal area,0.0,0.0
186,Right SCA subcallosal area,0.0,0.0
185,Left PT planum temporale,0.0,0.0
184,Right PT planum temporale,0.0,0.0
183,Left PrG precentral gyrus,0.0,0.0
192,Right SMC supplementary motor cortex,0.0,0.0
198,Right SPL superior parietal lobule,0.0,0.0
197,Left SOG superior occipital gyrus,0.0,0.0
196,Right SOG superior occipital gyrus,0.0,0.0
194,Right SMG supramarginal gyrus,0.0,0.0
204,Right TrIFG triangular part of the inferior frontal gyrus,0.0,0.0
205,Left TrIFG triangular part of the inferior frontal gyrus,0.0,0.0
206,Right TTG transverse temporal gyrus,0.0,0.0
207,Left TTG transverse temporal gyrus,0.0,0.0
